,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
33,24.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,   1.3 Specialist/Support Professionals
34,52.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,   1.3 Specialist/Support Professionals
36,26.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,2.0 Non-Professional Staff    -Sub-total
37,19.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,7.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,569.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,621.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,274.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,2.0 Non-Professional Staff    -Sub-total
43,347.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,6.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,   2.1 Technical Employees
46,5.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,   2.1 Technical Employees
47,1.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,   2.1 Technical Employees
48,33.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,   2.1 Technical Employees
49,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,   2.1 Technical Employees
50,45.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,   2.1 Technical Employees
51,40.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,   2.1 Technical Employees
52,5.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,   2.1 Technical Employees
53,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,   2.1 Technical Employees
54,20.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,   2.2 Non-professional Administrative Employees
55,12.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,   2.2 Non-professional Administrative Employees
56,6.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,   2.2 Non-professional Administrative Employees
57,333.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,   2.2 Non-professional Administrative Employees
59,371.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,112.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,   2.2 Non-professional Administrative Employees
61,259.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,   2.2 Non-professional Administrative Employees
63,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,   2.3 Crafts/Trades Employees
64,2.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,   2.3 Crafts/Trades Employees
66,103.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,   2.3 Crafts/Trades Employees
68,105.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,72.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,   2.3 Crafts/Trades Employees
70,33.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,   2.3 Crafts/Trades Employees
72,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,   2.4 Service\Employees
73,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,   2.4 Service\Employees
74,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,   2.4 Service\Employees
75,100.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,   2.4 Service\Employees
76,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,   2.4 Service\Employees
77,100.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,   2.4 Service\Employees
78,50.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,   2.4 Service\Employees
79,50.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,   2.4 Service\Employees
80,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,3.0 Unknown
82,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,3.0 Unknown
83,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,3.0 Unknown
84,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,3.0 Unknown
85,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,3.0 Unknown
86,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,3.0 Unknown
88,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,3.0 Unknown
89,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,3.0 Unknown
90,130.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,9.9 TOTAL
91,30.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,9.9 TOTAL
92,49.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,9.9 TOTAL
93,1047.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,9.9 TOTAL
94,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,9.9 TOTAL
95,1256.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,9.9 TOTAL
96,629.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,9.9 TOTAL
97,627.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,9.9 TOTAL
98,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,9.9 TOTAL
